Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Transcription_Factor_PPIs	ESR1	97/871	2.3462603480846946e-55	6.733767199003074e-53	0	0	7.026261558019175	883.8289262744286	RPL5;EIF4A1;KDM1A;RPL31;HNRNPR;RPL9;BZW1;RPL6;RPL7;RPS17;RPS16;RPS19;ARHGDIA;RUVBL1;RPS11;RPS13;DDX18;RPL21;RPS8;RPL22;RPS6;SARS;ILF2;HNRNPUL1;MSH2;DKC1;NCL;SRSF6;FKBP4;RPL28;PPID;KPNB1;SF1;KHDRBS1;VCP;RPN1;NOP2;ATP5B;PCBP1;G3BP1;RRS1;LYAR;BTF3;UBE2I;HSPA4;IDH2;SMARCA4;CALM3;YWHAE;RBM28;HSP90AB1;RPLP0;HMGB1;YBX1;PTBP1;TMED2;BCAS2;HSP90AA1;PARP1;BAZ1B;DDOST;PSMA5;EEF1G;RPL37A;LUC7L3;MCM5;SLC25A5;DDX27;RPL10;HDAC1;RPL12;RPL11;SRSF1;RPS15A;RBBP4;RPS3;RPL13;RPS2;RBBP7;RPL18;CCT7;RPL19;CCT4;ABCF1;SMARCE1;NOP56;DUT;NPM1;NOP58;SSB;RPL23A;HSPE1;HNRNPAB;PSMC5;MYBBP1A;EIF3I;EIF3F
Transcription_Factor_PPIs	RAD21	44/237	3.477889018165565e-34	4.990770741067586e-32	0	0	11.713186652291393	902.4010906217278	RPL5;EIF4A1;RPL30;PCNA;HSP90AB1;RPL10;MCM7;RPL11;OLA1;YBX1;RPL6;RPS17;RPS16;RPS15A;RPS19;C1QBP;G3BP1;RPS3;RPL13;CCT8;RPS2;RPS11;RPS27A;CCT7;RPS13;CCT3;SF3A3;HSP90AA1;RFC3;API5;RPL23;RPS5;RPL22;RPS6;RPL23A;SMC1A;MSH2;EIF3I;MCM3;RPL22L1;UBA1;EIF3F;KPNB1;MCM2
Transcription_Factor_PPIs	ILF3	43/297	9.650564633209767e-29	9.232373499104009e-27	0	0	9.134457083983898	589.2451124695773	SF3B4;RPL5;SF3B5;RPL32;RPL10;RPL31;RPL12;RPN1;RPL11;HNRNPR;NUCKS1;YBX1;MRPL12;RPL9;RPL6;RPL7;MRPL20;RPS17;RPS16;RPS15A;RPS3;RPL13;RPS2;RPL18;RPS13;RPL19;RAB2A;NOP56;HSP90AA1;RPL21;SSR4;RPS8;RPL23;RPL22;RPS6;RPL23A;ILF2;LSM2;NCL;RPL37A;UQCRC1;RPL27;SF1
Transcription_Factor_PPIs	ILF2	33/184	2.6402916501059257e-25	1.8944092589510014e-23	0	0	11.315320257852148	640.3762693831093	YWHAE;SF3B4;EIF4A1;RPL10;RPL31;RPLP0;RPL11;HNRNPR;YBX1;RPL9;RPL6;RPL7;PTBP1;RPS16;RPS15A;RPS3;RPS2;RPL18;RPS13;RPL19;ABCF1;NOP56;RPL21;SSR4;RPS8;RPL23;RPS6;RPL23A;SND1;DDOST;EEF1G;HNRNPUL1;PPID
Transcription_Factor_PPIs	TCF3	36/248	3.249483198275763e-24	1.8652033558102882e-22	0	0	9.158441029815814	495.32096914284597	EIF4A1;PCNA;PSMD11;KDM1A;RPL31;PSMD13;SRSF1;HNRNPR;EEF1B2;FBL;RBBP4;PCBP1;C1QBP;RUVBL1;RPS3;RPL13;RBBP7;RPS13;SF3A3;IVNS1ABP;SMARCE1;NPM1;RFC3;UBE2I;TAF15;NONO;RPA1;RPL23A;BAZ1B;SMARCA4;LSM2;PSME3;NCL;CANX;CALM3;UQCRC2
Transcription_Factor_PPIs	MYC	64/957	4.3353871563446594e-23	2.073760189784862e-21	0	0	4.219284106154552	217.2621037933715	YWHAE;EIF4A1;MCM7;CDCA7L;YBX1;FBL;PTBP1;RPS16;SNRPD2;C1QBP;PSMD3;RUVBL1;UQCRFS1;CCT3;RFC5;HELLS;HSP90AA1;RFC3;SSR4;ACTL6A;SARS;SMC1A;TUFM;PSMA5;EEF1G;PSMA3;PSMA4;KARS;PSMA1;MSH2;NCL;MCM3;TFAM;SUCLG1;SNRPF;KPNB1;SET;HDAC1;RPL11;RPN1;PSMB4;PSMB3;PCBP1;PES1;POLD1;RPL13;CCT8;RPS2;RPS27A;CCT4;NOP56;RRM1;UBE2I;NDUFA5;TAF12;NONO;SMARCA4;PSMC5;MYBBP1A;PSMC4;EIF3I;CALM3;UBA1;RPS21
Transcription_Factor_PPIs	POU5F1	37/338	1.5859792927880903e-20	6.50251510043117e-19	0	0	6.90646407705374	314.869149075302	RPL30;KDM1A;RPL31;HDAC1;RPN1;HMGB1;YBX1;PSMB6;RPS19;RBBP7;CCT7;CCT4;CCT3;SF3A3;MBD3;RFC5;SMARCE1;HELLS;EIF5B;NUDC;UBE2I;PARP1;NONO;RPL22;ACTL6A;RPA1;SMC1A;ILF2;HNRNPAB;RAD23B;SND1;SMARCA4;MSH2;RPA3;NCL;UBA2;MCM5
Transcription_Factor_PPIs	NANOG	26/160	4.946928875773579e-19	1.7747107341837714e-17	0	0	10.25236593059937	432.14081037527865	PSMD11;DDX27;KDM1A;HDAC1;PSMD7;RBBP4;RUVBL1;RPS3;RBBP7;ABCF2;RFC5;MBD3;HELLS;PARP1;HSPA4;NONO;RCC2;ILF2;TUFM;SMARCA4;BYSL;MSH2;MYBBP1A;PSMC4;MCM3;KPNB1
Transcription_Factor_PPIs	AIRE	16/68	7.594429228103403e-15	2.4217790982951963e-13	0	0	14.845054741139359	482.6329398804042	NOP56;PCNA;PARP1;HDAC1;HSPA4;SRSF1;SMC1A;MSH2;NASP;MYBBP1A;C1QBP;MCM5;MCM6;KPNB1;SNRPB;MCM2
Transcription_Factor_PPIs	ESR2	31/365	2.89015027620657e-14	8.294731292712857e-13	0	0	5.3584546908085215	167.04919698823048	KHDRBS1;RBM28;PCNA;RPL32;RPLP0;HP1BP3;RPL7;RPS17;RPS16;PES1;RPS3;SURF6;RPS11;RPS27A;LYAR;RPS13;BCAS2;SMARCE1;NOP56;HSP90AA1;TAF15;RPL23;RPS6;RPL23A;SMC1A;SND1;MYBBP1A;MSH2;EIF3I;CALM3;MAD2L1
Transcription_Factor_PPIs	TP53	37/628	6.49457829954697e-12	1.6944945199727094e-10	0	0	3.717173340834656	95.75458373781521	RPL5;VCP;PCNA;PSMD11;HSP90AB1;KDM1A;HDAC1;RPL11;SRSF1;UBE2D1;HMGB1;YBX1;ADH5;G3BP1;RPS3;RCC1;RPS27A;NPM1;HSP90AA1;UBE2I;RRM2;PARP1;HSPA4;RPL23;ACTL6A;RPA1;EIF2S2;SMARCA4;PSMC5;RAD51;HNRNPUL1;MSH2;PSME3;NCL;RPL26;PPID;KPNB1
Transcription_Factor_PPIs	EED	15/91	1.3329390051560648e-11	3.187945787331588e-10	0	0	10.399694942281693	260.4192783342169	IVNS1ABP;HSP90AA1;HSP90AB1;RPL31;HDAC1;RPLP0;EIF2S2;HNRNPAB;RPS15;NUDT21;RBBP4;MYBBP1A;RBBP7;EIF3F;RPL19
Transcription_Factor_PPIs	TAF1	18/171	2.6680252017641576e-10	5.890178714663948e-09	0	0	6.641208699983398	146.4022072455129	RPL5;RPL30;TAF15;PARP1;TAF12;BUD31;NOP2;LSM1;HMGB1;LSM6;RPL37A;RRS1;MCM3;RPS3;MCM5;MCM6;ASF1B;CCT4
Transcription_Factor_PPIs	ATF2	19/237	8.440770487038113e-09	1.7303579498428133e-07	0	0	5.0579669634894655	94.02857820784628	CCT3;RAB2A;HSP90AA1;AHCY;PCNA;UBE2I;HSP90AB1;RPN1;TACSTD2;HSPE1;DDOST;ATP5B;PCBP1;BSG;CANX;UQCRC1;CALM3;UQCRC2;CCT4
Transcription_Factor_PPIs	POLR2A	18/239	5.4854243681701695e-08	1.0495445291098923e-06	0	0	4.7516597811596695	79.44103404525484	SMARCE1;PCNA;TAF15;PARP1;MCM7;CBX3;NONO;ACTL6A;RPA1;HNRNPR;PRPF19;SMC1A;SND1;SMARCA4;MCM3;TCEA1;UBA1;POLR2L
Transcription_Factor_PPIs	CCND1	12/108	1.4635573542386914e-07	2.6252560041656527e-06	0	0	7.010164738871364	110.32054423273311	ORC4;PSMA6;PCNA;MCM7;HDAC1;MCM3;UBE2D1;CALM3;UBA1;MCM6;OAZ1;MCM2
Transcription_Factor_PPIs	NR3C1	17/239	2.9245256185637056e-07	4.937287367810491e-06	0	0	4.4876786822063535	67.51696136820213	SMARCE1;EIF5B;HSP90AA1;SET;UBE2I;HSP90AB1;SSB;HSPA4;HDAC1;HNRNPR;HMGB1;SMARCA4;PSMD7;NCL;CALM3;FKBP4;PPID
Transcription_Factor_PPIs	CTCF	9/60	4.0975131971862624e-07	6.533257153291428e-06	0	0	9.463722397476339	139.18973563285027	ORC4;EBNA1BP2;NPM1;PARP1;NOP2;CD3EAP;HMGB1;YBX1;SMC1A
Transcription_Factor_PPIs	HIF1A	12/126	7.926196029471411e-07	1.1972727686622604e-05	0	0	6.0087126333183125	84.40992894118519	VCP;HSP90AA1;HSP90AB1;MCM7;PARP1;NAA10;HSPA4;HDAC1;MCM3;UBE2D1;RAD23B;SMARCA4
Transcription_Factor_PPIs	BRCA1	22/418	9.968417423432588e-07	1.4304679002625766e-05	0	0	3.320604349991698	45.886348376033354	EIF5B;NPM1;VCP;UBE2I;PARP1;KDM1A;RPL31;HDAC1;SRSF1;RPA1;UBE2D1;YBX1;SMC1A;RAD23B;SMARCA4;PSMA6;RAD51;MSH2;RBBP4;UBA1;RBBP7;TARDBP
Transcription_Factor_PPIs	SOX2	9/70	1.5689753684748491e-06	2.144266336915627e-05	0	0	8.111762054979721	108.41441194127869	MBD3;UBE2I;RBBP4;HDAC1;RUVBL1;ACTL6A;UBA2;RBBP7;RAD23B
Transcription_Factor_PPIs	TBP	13/160	1.6972467650457848e-06	2.214135552582456e-05	0	0	5.126182965299685	68.10904621724421	YWHAE;SET;CBX5;TAF15;TAF12;HDAC1;CD3EAP;HMGB1;DRAP1;PSMC5;RUVBL1;TCEA1;MCM2
Transcription_Factor_PPIs	TP63	11/120	3.33609206216104e-06	4.162862703653124e-05	0	0	5.7833859095688736	72.93260528393925	VCP;UBE2I;HSP90AB1;NONO;RPL12;RPLP0;ATP5A1;HNRNPR;CCT8;HNRNPAB;ADH5
Transcription_Factor_PPIs	UPF1	10/98	3.546531007929318e-06	4.241059996982143e-05	0	0	6.4379063928410485	80.79276774025888	SLBP;TRMT112;ALYREF;POLD1;RPS6;RPL11;RPS3;EIF3F;EIF2S2;SNRPB
Transcription_Factor_PPIs	IKZF1	7/42	3.941631089013099e-06	4.524992490187037e-05	0	0	10.515247108307047	130.85085108662787	SMARCE1;NUDT21;UBE2I;RBBP4;HDAC1;UBA2;SMARCA4
Transcription_Factor_PPIs	TARDBP	8/59	4.0053479080356424e-06	4.4212878831008817e-05	0	0	8.55477730845319	106.31774678110176	PSMA6;HSP90AA1;PSMA3;VCP;HSPA4;PCBP1;SRPRB;HNRNPR
Transcription_Factor_PPIs	TRIM28	14/204	5.000533667226595e-06	5.315382083311233e-05	0	0	4.329807632832313	52.849484396896926	CCT3;YWHAE;UBE2I;CBX5;PARP1;KDM1A;CBX3;HDAC1;UBE2D1;HNRNPR;SMARCA4;C1QBP;CCT8;CCT7
Transcription_Factor_PPIs	NOTCH1	14/204	5.000533667226595e-06	5.1255470089072604e-05	0	0	4.329807632832313	52.849484396896926	CCT3;PARP1;KDM1A;HDAC1;PRPF19;SMC1A;SMARCA4;PTBP1;RBBP4;MCM3;MCM5;CCT8;EIF3F;KPNB1
Transcription_Factor_PPIs	STAT2	7/50	1.3093157123655475e-05	0.00012957710670652144	0	0	8.83280757097792	99.31097255323886	SMARCE1;HSP90AA1;HSP90AB1;HDAC1;SSNA1;TCEA1;SMARCA4
Transcription_Factor_PPIs	GATA1	8/69	1.316629814460738e-05	0.0001259575855834106	0	0	7.3149545101266416	82.20436274226066	SMARCE1;MBD3;RBBP4;HDAC1;HSPA4;RBBP7;RPS27A;SMARCA4
Transcription_Factor_PPIs	FOXP3	18/350	1.3349472591259766e-05	0.0001235902785061791	0	0	3.2447048219918884	36.41867620425048	SF3A3;SMARCE1;RBM28;VCP;RRM2;KDM1A;HDAC1;CDCA7L;MAK16;RPA1;NPM3;EIF2S2;SMARCA4;RAD51;PSME3;POLD1;CCT4;MAD2L1
Transcription_Factor_PPIs	NFKB1	15/254	1.418203716049166e-05	0.00012719514578315958	0	0	3.7258749596363545	41.59393321801989	HSP90AA1;HSP90AB1;PARP1;RPS8;HSPA4;HDAC1;NONO;ATP5J;HMGB1;PSMA4;C1QBP;RUVBL1;RPS3;SLC25A5;SF1
Transcription_Factor_PPIs	SALL4	7/53	1.9400905791464445e-05	0.00016872908976213016	0	0	8.332837331111243	90.41287497044571	MBD3;SET;RBBP4;HDAC1;ACTL6A;RBBP7;SMARCA4
Transcription_Factor_PPIs	RNF2	12/175	2.391233532915605e-05	0.00020184824233728785	0	0	4.326273095989185	46.036374336317614	VCP;TAF15;KDM1A;RBBP4;MYBBP1A;CBX3;HDAC1;PSMC4;HP1BP3;ACTL6A;UBE2D1;RBBP7
Transcription_Factor_PPIs	SIN3A	13/214	3.947698532371197e-05	0.00032371127965443813	0	0	3.832660160971727	38.862379544400454	MBD3;SMARCE1;HSP90AA1;RPL21;KDM1A;HDAC1;NONO;BAZ1B;SMARCA4;HINT1;RBBP4;RBBP7;SF1
Transcription_Factor_PPIs	NFYB	5/25	3.9682571691357974e-05	0.00031635827987277045	0	0	12.618296529968454	127.88136866722549	DRAP1;TAF12;HDAC1;C1QBP;YBX1
Transcription_Factor_PPIs	CCNE1	8/82	4.696748737277999e-05	0.00036431537502669886	0	0	6.155266599984612	61.34372518984478	PSMA6;HDAC1;POLD1;MCM3;UBE2D1;UBA1;CCT4;SMARCA4
Transcription_Factor_PPIs	SMARCA4	13/219	5.0105266282632035e-05	0.0003784266163977735	0	0	3.745156504328536	37.082234337233096	MBD3;SMARCE1;NPM1;PCNA;CBX5;CBX3;HDAC1;NONO;ACTL6A;RPA1;BAZ1B;MYBBP1A;RBBP4
Transcription_Factor_PPIs	HDAC2	18/387	5.021313615059726e-05	0.0003695171814159337	0	0	2.9344875651089435	29.04917875193646	MBD3;SMARCE1;HELLS;NPM1;PARP1;KDM1A;HSPA4;HDAC1;NONO;BAZ1B;SMARCA4;NUDT21;PSMA3;PSMA4;MYBBP1A;RBBP4;RBBP7;SRSF9
