Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
TRRUST_Transcription_Factors_2019	MYC human	10/100	4.262720648330639e-06	0.002434013490196795	0	0	6.309148264984227	78.01642240813972	DDX18;PTBP1;EBNA1BP2;CCND2;PCNA;HSPA4;SRSF1;CDCA7;RCC1;TFAM
TRRUST_Transcription_Factors_2019	E2F1 human	9/134	0.0002907082873842495	0.08299721604820323	0	0	4.237487640661048	34.50666800785745	RRM1;PCNA;RRM2;RAD51;CDCA7;RPA2;MCM5;TYMS;ASF1B
TRRUST_Transcription_Factors_2019	TFDP1 human	3/10	0.0004357809620391815	0.0829436431081242	0	0	18.927444794952677	146.46758652671463	RRM1;PCNA;TYMS
TRRUST_Transcription_Factors_2019	MYCN human	5/45	0.0007042893825481325	0.1005373093587459	0	0	7.010164738871364	50.882027560534354	MCM7;MCM3;MCM5;MCM6;MCM2
TRRUST_Transcription_Factors_2019	NFKB2 human	2/6	0.0036015505938098366	0.41129707781308333	0	0	21.030494216614088	118.32577930075266	CCND2;SND1
TRRUST_Transcription_Factors_2019	EZH2 human	4/40	0.0036109199325334773	0.34363921357943594	0	0	6.309148264984227	35.48134201983653	PCNA;HDAC1;RPLP0;KPNB1
TRRUST_Transcription_Factors_2019	TBX1 mouse	2/8	0.006583273888665925	0.5370070557754633	0	0	15.772870662460567	79.23064835825892	YWHAE;C1QBP
TRRUST_Transcription_Factors_2019	BRCA1 mouse	2/8	0.006583273888665925	0.4698811738035304	0	0	15.772870662460567	79.23064835825892	RAD51;MAD2L1
TRRUST_Transcription_Factors_2019	MYC mouse	4/49	0.007491583008243931	0.4752993219674762	0	0	5.150325114272838	25.205563145400905	NOP56;CCND2;CDCA7;TFAM
TRRUST_Transcription_Factors_2019	RBL2 mouse	2/10	0.010361095303926166	0.5916185418541839	0	0	12.618296529968454	57.661795879142275	PCNA;RAD51
TRRUST_Transcription_Factors_2019	YY1 human	5/91	0.014889279051726512	0.7728889398668944	0	0	3.4665649807605643	14.584233548528733	PCNA;CBX5;PARP1;HDAC1;COX7C
TRRUST_Transcription_Factors_2019	RFX1 human	2/15	0.02294883629513588	1.0	0	0	8.412197686645637	31.75173964126585	PCNA;HDAC1
